sequence_num	token	bio_only	token_indices	upos	pos_indices	char_list	prediction
282	mchoke	O	14801.0	NOUN	0.0	[72, 0, 31, 13, 2, 49]	O
282	but	O	92.0	CCONJ	16.0	[22, 50, 67]	O
282	the	O	3.0	DET	3.0	[67, 31, 49]	O
282	team	O	1198.0	NOUN	0.0	[67, 49, 26, 72]	O
282	he	O	1152.0	PRON	1.0	[31, 49]	O
282	says	O	1471.0	VERB	14.0	[69, 26, 79, 69]	O
282	he	O	1152.0	PRON	1.0	[31, 49]	O
282	""""""""""	O	163.0	PUNCT	8.0	[82, 82, 82, 82]	O
282	goes	O	1722.0	VERB	14.0	[35, 13, 49, 69]	O
282	""""""""""	O	163.0	PUNCT	8.0	[82, 82, 82, 82]	O
282	for	O	10.0	ADP	4.0	[41, 13, 90]	O
282	blew	O	14801.0	VERB	14.0	[22, 43, 49, 24]	O
282	a	O	74.0	DET	3.0	[26]	O
282	3	O	64.0	X	6.0	[20]	O
282	-	O	385.0	PUNCT	8.0	[37]	O
282	1	O	121.0	X	6.0	[29]	O
282	lead	O	11100.0	NOUN	0.0	[43, 49, 26, 30]	O
282	?	O	131.0	PUNCT	8.0	[55]	O
282	?	O	131.0	PUNCT	8.0	[55]	O
282	?	O	131.0	PUNCT	8.0	[55]	O
282	?	O	131.0	PUNCT	8.0	[55]	O
282	?	O	131.0	PUNCT	8.0	[55]	O
282	?	O	131.0	PUNCT	8.0	[55]	O
282	?	O	131.0	PUNCT	8.0	[55]	O
283	Fuck	O	4027.0	PROPN	9.0	[8, 50, 0, 2]	O
283	off	O	457.0	ADV	5.0	[13, 41, 41]	O
283	wi	O	14801.0	X	6.0	[24, 32]	O
283	'	O	573.0	PUNCT	8.0	[74]	O
283	ye	O	6167.0	PRON	1.0	[79, 49]	O
283	map	O	12126.0	NOUN	0.0	[72, 26, 9]	O
284	Double	O	4079.0	ADJ	11.0	[77, 13, 50, 22, 43, 49]	O
284	Vehicular	O	14801.0	ADJ	11.0	[62, 49, 31, 32, 0, 50, 43, 26, 90]	B
284	Manslaughter	O	14801.0	PROPN	9.0	[88, 26, 40, 69, 43, 26, 50, 35, 31, 67, 49, 90]	B
284	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
284	only	O	448.0	ADV	5.0	[13, 40, 43, 79]	O
284	5	O	37.0	X	6.0	[81]	O
284	years	O	219.0	NOUN	0.0	[79, 49, 26, 90, 69]	O
284	.	O	13.0	PUNCT	8.0	[4]	O
284	Becaise	O	14801.0	PROPN	9.0	[68, 49, 0, 26, 32, 69, 49]	B
284	shes	O	6144.0	NOUN	0.0	[69, 31, 49, 69]	O
284	a	O	74.0	DET	3.0	[26]	O
284	degenerate	O	14801.0	NOUN	0.0	[30, 49, 35, 49, 40, 49, 90, 26, 67, 49]	O
284	AkA	O	14801.0	PROPN	9.0	[21, 2, 21]	B
284	A	O	249.0	DET	3.0	[21]	O
284	WOMAN	O	14801.0	NOUN	0.0	[86, 6, 88, 21, 19]	O
285	Stay	O	9384.0	VERB	14.0	[25, 67, 26, 79]	O
285	Strong	O	11586.0	ADJ	11.0	[25, 67, 90, 13, 40, 35]	O
285	!	O	81.0	PUNCT	8.0	[65]	O
285	!	O	81.0	PUNCT	8.0	[65]	O
286	Gal	O	14801.0	PROPN	9.0	[12, 26, 43]	B
286	tun	O	14801.0	NOUN	0.0	[67, 50, 40]	O
286	off	O	457.0	ADV	5.0	[13, 41, 41]	O
286	you	O	156.0	PRON	1.0	[79, 13, 50]	O
286	dilldo	O	14801.0	NOUN	0.0	[30, 32, 43, 43, 30, 13]	O
287	Goes	O	14801.0	AUX	2.0	[12, 13, 49, 69]	O
287	along	O	2674.0	ADV	5.0	[26, 43, 13, 40, 35]	O
287	perfectly	O	4413.0	ADV	5.0	[9, 49, 90, 41, 49, 0, 67, 43, 79]	O
287	with	O	319.0	ADP	4.0	[24, 32, 67, 31]	O
287	my	O	53.0	PRON	1.0	[72, 79]	O
287	Galaxy	B	14801.0	PROPN	9.0	[12, 26, 43, 26, 66, 79]	B
287	s	I	5354.0	PART	15.0	[69]	O
287	8	I	2522.0	X	6.0	[87]	O
288	Lom	O	14801.0	X	6.0	[47, 13, 72]	B
288	zem	O	14801.0	X	6.0	[3, 49, 72]	I
288	thiab	O	14801.0	X	6.0	[67, 31, 32, 26, 22]	O
288	muaj	O	14801.0	NOUN	0.0	[72, 50, 26, 23]	O
288	ntau	O	14801.0	X	6.0	[40, 67, 26, 50]	O
288	yam	O	14801.0	NOUN	0.0	[79, 26, 72]	O
288	kawm	O	14801.0	NOUN	0.0	[2, 26, 24, 72]	O
288	kawg	O	14801.0	NOUN	0.0	[2, 26, 24, 35]	O
288	.	O	13.0	PUNCT	8.0	[4]	O
288	Keep	O	3181.0	VERB	14.0	[56, 49, 49, 9]	O
288	up	O	109.0	ADV	5.0	[50, 9]	O
288	the	O	3.0	DET	3.0	[67, 31, 49]	O
288	good	O	75.0	ADJ	11.0	[35, 13, 13, 30]	O
288	work	O	293.0	NOUN	0.0	[24, 13, 90, 2]	O
288	brother	O	5451.0	NOUN	0.0	[22, 90, 13, 67, 31, 49, 90]	O
288	!	O	81.0	PUNCT	8.0	[65]	O
289	Wow	O	952.0	INTJ	13.0	[86, 13, 24]	O
289	edubes	B	14801.0	NOUN	0.0	[49, 30, 50, 22, 49, 69]	O
289	,	O	61.0	PUNCT	8.0	[1]	O
289	your	O	162.0	PRON	1.0	[79, 13, 50, 90]	O
289	vedo	O	14801.0	NOUN	0.0	[33, 49, 30, 13]	O
289	is	O	52.0	AUX	2.0	[32, 69]	O
289	on	O	137.0	ADP	4.0	[13, 40]	O
289	trenning	O	14801.0	VERB	14.0	[67, 90, 49, 40, 40, 32, 40, 35]	O
289	an	O	97.0	DET	3.0	[26, 40]	O
289	monotize	O	14801.0	NOUN	0.0	[72, 13, 40, 13, 67, 32, 3, 49]	O
289	tu	O	6252.0	X	6.0	[67, 50]	O
289	!	O	81.0	PUNCT	8.0	[65]	O
290	kapil	B	14801.0	NOUN	0.0	[2, 26, 9, 32, 43]	O
290	'	O	573.0	PUNCT	8.0	[74]	O
290	s	O	5354.0	PART	15.0	[69]	O
290	expression	O	9291.0	NOUN	0.0	[49, 66, 9, 90, 49, 69, 69, 32, 13, 40]	O
290	at	O	55.0	ADP	4.0	[26, 67]	O
290	10	O	581.0	NUM	7.0	[29, 10]	O
290	:	O	29.0	PUNCT	8.0	[53]	O
290	17	O	1521.0	NUM	7.0	[29, 63]	O
290	😂	O	14801.0	SYM	10.0	[92]	O
290	😂	O	14801.0	SYM	10.0	[92]	O
291	Great	O	1727.0	ADJ	11.0	[12, 90, 49, 26, 67]	O
291	song	O	1333.0	NOUN	0.0	[69, 13, 40, 35]	O
291	for	O	10.0	ADP	4.0	[41, 13, 90]	O
291	her	O	349.0	PRON	1.0	[31, 49, 90]	O
291	vocal	O	7405.0	ADJ	11.0	[33, 13, 0, 26, 43]	O
291	range	O	632.0	NOUN	0.0	[90, 26, 40, 35, 49]	O
291	.	O	13.0	PUNCT	8.0	[4]	O
291	.	O	13.0	PUNCT	8.0	[4]	O
291	.	O	13.0	PUNCT	8.0	[4]	O
291	love	O	1010.0	NOUN	0.0	[43, 13, 33, 49]	O
291	it	O	70.0	PRON	1.0	[32, 67]	O
292	Rudy	B	14801.0	PROPN	9.0	[59, 50, 30, 79]	B
292	pretty	O	2787.0	ADV	5.0	[9, 90, 49, 67, 67, 79]	O
292	much	O	2170.0	ADV	5.0	[72, 50, 0, 31]	O
292	just	O	93.0	ADV	5.0	[23, 50, 69, 67]	O
292	described	O	14801.0	VERB	14.0	[30, 49, 69, 0, 90, 32, 22, 49, 30]	O
292	the	O	3.0	DET	3.0	[67, 31, 49]	O
292	way	O	1193.0	NOUN	0.0	[24, 26, 79]	O
292	I	O	7.0	PRON	1.0	[36]	O
292	make	O	1005.0	VERB	14.0	[72, 26, 2, 49]	O
292	friends	O	1552.0	NOUN	0.0	[41, 90, 32, 49, 40, 30, 69]	O
292	,	O	61.0	PUNCT	8.0	[1]	O
292	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
292	enemies	O	14801.0	NOUN	0.0	[49, 40, 49, 72, 32, 49, 69]	O
292	,	O	61.0	PUNCT	8.0	[1]	O
292	in	O	91.0	ADP	4.0	[32, 40]	O
292	one	O	619.0	NUM	7.0	[13, 40, 49]	O
292	simple	O	7856.0	ADJ	11.0	[69, 32, 72, 9, 43, 49]	O
292	video	O	876.0	NOUN	0.0	[33, 32, 30, 49, 13]	O
292	!	O	81.0	PUNCT	8.0	[65]	O
292	😅	O	14801.0	SYM	10.0	[92]	O
292	❤	O	14801.0	SYM	10.0	[92]	O
292	❤	O	14801.0	SYM	10.0	[92]	O
292	😅	O	14801.0	SYM	10.0	[92]	O
293	thank	O	509.0	VERB	14.0	[67, 31, 26, 40, 2]	O
293	you	O	156.0	PRON	1.0	[79, 13, 50]	O
293	fake	O	7460.0	ADJ	11.0	[41, 26, 2, 49]	O
293	kevin	B	14801.0	NOUN	0.0	[2, 49, 33, 32, 40]	O
293	smith	I	14801.0	NOUN	0.0	[69, 72, 32, 67, 31]	O
294	Disloike	O	14801.0	PROPN	9.0	[77, 32, 69, 43, 13, 32, 2, 49]	B
294	cause	O	117.0	NOUN	0.0	[0, 26, 50, 69, 49]	O
294	I	O	7.0	PRON	1.0	[36]	O
294	Haite	O	14801.0	X	6.0	[54, 26, 32, 67, 49]	B
294	it	O	70.0	PRON	1.0	[32, 67]	O
294	;	O	1625.0	PUNCT	8.0	[57]	O
294	-	O	385.0	PUNCT	8.0	[37]	O
294	;	O	1625.0	PUNCT	8.0	[57]	O
295	Great	O	1727.0	ADJ	11.0	[12, 90, 49, 26, 67]	O
295	vidio	O	14801.0	NOUN	0.0	[33, 32, 30, 32, 13]	O
296	Do	O	431.0	VERB	14.0	[77, 13]	O
296	Vanessa	B	14801.0	PROPN	9.0	[62, 26, 40, 49, 69, 69, 26]	B
296	'	O	573.0	PUNCT	8.0	[74]	O
296	s	O	5354.0	PART	15.0	[69]	O
296	family	O	3718.0	NOUN	0.0	[41, 26, 72, 32, 43, 79]	O
296	vlog	O	14801.0	NOUN	0.0	[33, 43, 13, 35]	O
296	/	O	4761.0	PUNCT	8.0	[58]	O
296	film	O	2314.0	NOUN	0.0	[41, 32, 43, 72]	O
297	Unfunny	O	14801.0	PROPN	9.0	[83, 40, 41, 50, 40, 40, 79]	B
297	libtard	O	14801.0	NOUN	0.0	[43, 32, 22, 67, 26, 90, 30]	O
297	curry	O	14801.0	NOUN	0.0	[0, 50, 90, 90, 79]	O
297	eater	O	14801.0	NOUN	0.0	[49, 26, 67, 49, 90]	O
298	Nep	O	14801.0	X	6.0	[19, 49, 9]	B
298	sounds	O	3547.0	VERB	14.0	[69, 13, 50, 40, 30, 69]	O
298	hot	O	2163.0	ADJ	11.0	[31, 13, 67]	O
298	as	O	248.0	ADV	5.0	[26, 69]	O
298	fuck	O	3603.0	NOUN	0.0	[41, 50, 0, 2]	O
298	.	O	13.0	PUNCT	8.0	[4]	O
298	I	O	7.0	PRON	1.0	[36]	O
298	really	O	555.0	ADV	5.0	[90, 49, 26, 43, 43, 79]	O
298	want	O	375.0	VERB	14.0	[24, 26, 40, 67]	O
298	to	O	35.0	ADP	4.0	[67, 13]	O
298	fuck	O	3603.0	NOUN	0.0	[41, 50, 0, 2]	O
298	her	O	349.0	PRON	1.0	[31, 49, 90]	O
298	.	O	13.0	PUNCT	8.0	[4]	O
299	You	O	151.0	PRON	1.0	[16, 13, 50]	O
299	sound	O	5424.0	NOUN	0.0	[69, 13, 50, 40, 30]	O
299	like	O	141.0	INTJ	13.0	[43, 32, 2, 49]	O
299	James	B	11352.0	PROPN	9.0	[27, 26, 72, 49, 69]	B
299	lol	O	69.0	INTJ	13.0	[43, 13, 43]	O
300	Having	O	1191.0	PROPN	9.0	[54, 26, 33, 32, 40, 35]	B
300	another	O	1543.0	DET	3.0	[26, 40, 13, 67, 31, 49, 90]	O
300	tantrum	O	14801.0	NOUN	0.0	[67, 26, 40, 67, 90, 50, 72]	O
300	in	O	91.0	ADP	4.0	[32, 40]	O
300	public	O	1118.0	ADJ	11.0	[9, 50, 22, 43, 32, 0]	O
300	.	O	13.0	PUNCT	8.0	[4]	O
300	.	O	13.0	PUNCT	8.0	[4]	O
300	.	O	13.0	PUNCT	8.0	[4]	O
300	.	O	13.0	PUNCT	8.0	[4]	O
300	.	O	13.0	PUNCT	8.0	[4]	O
300	The	O	191.0	DET	3.0	[73, 31, 49]	B
300	force	O	6139.0	NOUN	0.0	[41, 13, 90, 0, 49]	O
300	of	O	45.0	ADP	4.0	[13, 41]	O
300	habit	O	245.0	NOUN	0.0	[31, 26, 22, 32, 67]	O
300	is	O	52.0	AUX	2.0	[32, 69]	O
300	hard	O	2108.0	ADJ	11.0	[31, 26, 90, 30]	O
300	to	O	35.0	ADP	4.0	[67, 13]	O
300	break	O	6027.0	NOUN	0.0	[22, 90, 49, 26, 2]	O
300	,	O	61.0	PUNCT	8.0	[1]	O
300	harder	O	1955.0	ADJ	11.0	[31, 26, 90, 30, 49, 90]	O
300	still	O	277.0	ADV	5.0	[69, 67, 32, 43, 43]	O
300	when	O	253.0	ADV	5.0	[24, 31, 49, 40]	O
300	you	O	156.0	PRON	1.0	[79, 13, 50]	O
300	'	O	573.0	PUNCT	8.0	[74]	O
300	re	O	13502.0	ADP	4.0	[90, 49]	O
300	Dump	O	14801.0	PROPN	9.0	[77, 50, 72, 9]	B
300	Trump	B	8882.0	X	6.0	[73, 90, 50, 72, 9]	I
300	.	O	13.0	PUNCT	8.0	[4]	O
301	Anime	O	14801.0	PROPN	9.0	[21, 40, 32, 72, 49]	B
301	logic	O	14801.0	NOUN	0.0	[43, 13, 35, 32, 0]	O
301	is	O	52.0	AUX	2.0	[32, 69]	O
301	so	O	79.0	ADV	5.0	[69, 13]	O
301	real	O	1576.0	ADJ	11.0	[90, 49, 26, 43]	O
302	The	O	191.0	DET	3.0	[73, 31, 49]	B
302	scariest	O	14801.0	ADJ	11.0	[69, 0, 26, 90, 32, 49, 69, 67]	O
302	place	O	58.0	NOUN	0.0	[9, 43, 26, 0, 49]	O
302	i	O	216.0	PRON	1.0	[32]	O
302	'	O	573.0	PUNCT	8.0	[74]	O
302	ve	O	12927.0	NOUN	0.0	[33, 49]	O
302	ever	O	2889.0	ADV	5.0	[49, 33, 49, 90]	O
302	been	O	90.0	AUX	2.0	[22, 49, 49, 40]	O
302	was	O	71.0	AUX	2.0	[24, 26, 69]	O
302	,	O	61.0	PUNCT	8.0	[1]	O
302	in	O	91.0	ADP	4.0	[32, 40]	O
302	the	O	3.0	DET	3.0	[67, 31, 49]	O
302	middle	O	1814.0	ADJ	11.0	[72, 32, 30, 30, 43, 49]	O
302	of	O	45.0	ADP	4.0	[13, 41]	O
302	the	O	3.0	DET	3.0	[67, 31, 49]	O
302	woods	O	7845.0	NOUN	0.0	[24, 13, 13, 30, 69]	O
302	on	O	137.0	ADP	4.0	[13, 40]	O
302	a	O	74.0	DET	3.0	[26]	O
302	trail	O	14801.0	NOUN	0.0	[67, 90, 26, 32, 43]	O
302	with	O	319.0	ADP	4.0	[24, 32, 67, 31]	O
302	my	O	53.0	PRON	1.0	[72, 79]	O
302	friend	O	251.0	NOUN	0.0	[41, 90, 32, 49, 40, 30]	O
302	s	O	5354.0	PART	15.0	[69]	O
302	.	O	13.0	PUNCT	8.0	[4]	O
302	I	O	7.0	PRON	1.0	[36]	O
302	was	O	71.0	AUX	2.0	[24, 26, 69]	O
302	getting	O	517.0	VERB	14.0	[35, 49, 67, 67, 32, 40, 35]	O
302	SUPER	O	14801.0	ADV	5.0	[25, 83, 39, 28, 59]	O
302	scared	O	654.0	ADJ	11.0	[69, 0, 26, 90, 49, 30]	O
302	.	O	13.0	PUNCT	8.0	[4]	O
303	This	O	86.0	PRON	1.0	[73, 31, 32, 69]	O
303	show	O	76.0	VERB	14.0	[69, 31, 13, 24]	O
303	would	O	1374.0	AUX	2.0	[24, 13, 50, 43, 30]	O
303	be	O	179.0	AUX	2.0	[22, 49]	O
303	dead	O	1952.0	ADJ	11.0	[30, 49, 26, 30]	O
303	if	O	182.0	SCONJ	17.0	[32, 41]	O
303	Hilary	B	14801.0	PROPN	9.0	[54, 32, 43, 26, 90, 79]	B
303	won	O	1052.0	VERB	14.0	[24, 13, 40]	O
304	I	O	7.0	PRON	1.0	[36]	O
304	'	O	573.0	PUNCT	8.0	[74]	O
304	m	O	1876.0	NOUN	0.0	[72]	O
304	a	O	74.0	DET	3.0	[26]	O
304	jazz	B	9074.0	NOUN	0.0	[23, 26, 3, 3]	O
304	fan	O	5054.0	NOUN	0.0	[41, 26, 40]	O
304	,	O	61.0	PUNCT	8.0	[1]	O
304	but	O	92.0	CCONJ	16.0	[22, 50, 67]	O
304	I	O	7.0	PRON	1.0	[36]	O
304	hate	O	173.0	NOUN	0.0	[31, 26, 67, 49]	O
304	the	O	3.0	DET	3.0	[67, 31, 49]	O
304	Warriors	B	14801.0	NOUN	0.0	[86, 26, 90, 90, 32, 13, 90, 69]	O
304	team	O	1198.0	NOUN	0.0	[67, 49, 26, 72]	O
304	so	O	79.0	ADV	5.0	[69, 13]	O
304	much	O	2170.0	ADV	5.0	[72, 50, 0, 31]	O
304	I	O	7.0	PRON	1.0	[36]	O
304	ca	O	3947.0	AUX	2.0	[0, 26]	O
304	n	O	489.0	PART	15.0	[40]	O
304	'	O	573.0	PUNCT	8.0	[74]	O
304	t	O	5427.0	NOUN	0.0	[67]	O
304	even	O	73.0	ADV	5.0	[49, 33, 49, 40]	O
304	watch	O	2221.0	VERB	14.0	[24, 26, 67, 0, 31]	O
304	the	O	3.0	DET	3.0	[67, 31, 49]	O
304	series	O	10518.0	NOUN	0.0	[69, 49, 90, 32, 49, 69]	O
304	!	O	81.0	PUNCT	8.0	[65]	O
304	I	O	7.0	PRON	1.0	[36]	O
304	switched	O	14801.0	VERB	14.0	[69, 24, 32, 67, 0, 31, 49, 30]	O
304	the	O	3.0	DET	3.0	[67, 31, 49]	O
304	channel	O	9768.0	NOUN	0.0	[0, 31, 26, 40, 40, 49, 43]	O
304	last	O	23.0	ADJ	11.0	[43, 26, 69, 67]	O
304	night	O	125.0	NOUN	0.0	[40, 32, 35, 31, 67]	O
304	to	O	35.0	ADP	4.0	[67, 13]	O
304	Independence	B	14801.0	PROPN	9.0	[36, 40, 30, 49, 9, 49, 40, 30, 49, 40, 0, 49]	B
304	Day	I	207.0	NOUN	0.0	[77, 26, 79]	O
304	.	O	13.0	PUNCT	8.0	[4]	O
304	.	O	13.0	PUNCT	8.0	[4]	O
304	.	O	13.0	PUNCT	8.0	[4]	O
304	.	O	13.0	PUNCT	8.0	[4]	O
304	shiiiiit	O	14801.0	NOUN	0.0	[69, 31, 32, 32, 32, 32, 32, 67]	O
305	The	O	191.0	DET	3.0	[73, 31, 49]	B
305	convo	B	7801.0	NOUN	0.0	[0, 13, 40, 33, 13]	O
305	aver	O	14801.0	ADV	5.0	[26, 33, 49, 90]	I
305	BSB	B	14801.0	X	6.0	[68, 25, 68]	I
305	and	O	113.0	CCONJ	16.0	[26, 40, 30]	I
305	N	B	1092.0	PROPN	9.0	[19]	I
305	'	I	573.0	PUNCT	8.0	[74]	O
305	Sync	I	7370.0	PROPN	9.0	[25, 79, 40, 0]	O
305	.	O	13.0	PUNCT	8.0	[4]	O
305	.	O	13.0	PUNCT	8.0	[4]	O
305	.	O	13.0	PUNCT	8.0	[4]	O
305	.	O	13.0	PUNCT	8.0	[4]	O
305	priceless	O	14801.0	NOUN	0.0	[9, 90, 32, 0, 49, 43, 49, 69, 69]	O
305	!	O	81.0	PUNCT	8.0	[65]	O
306	Lmao	O	1274.0	PROPN	9.0	[47, 72, 26, 13]	B
306	the	O	3.0	DET	3.0	[67, 31, 49]	O
306	first	O	77.0	ADV	5.0	[41, 32, 90, 69, 67]	O
306	one	O	619.0	NUM	7.0	[13, 40, 49]	O
306	reminds	O	14801.0	NOUN	0.0	[90, 49, 72, 32, 40, 30, 69]	O
306	me	O	130.0	PRON	1.0	[72, 49]	O
306	of	O	45.0	ADP	4.0	[13, 41]	O
306	BF	B	14801.0	PROPN	9.0	[68, 8]	B
306	4	I	960.0	X	6.0	[51]	O
306	trying	O	236.0	VERB	14.0	[67, 90, 79, 32, 40, 35]	O
306	to	O	35.0	ADP	4.0	[67, 13]	O
306	dive	O	14801.0	ADJ	11.0	[30, 32, 33, 49]	O
306	bomb	O	8660.0	NOUN	0.0	[22, 13, 72, 22]	O
306	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
306	hitting	O	7386.0	VERB	14.0	[31, 32, 67, 67, 32, 40, 35]	O
306	the	O	3.0	DET	3.0	[67, 31, 49]	O
306	ground	O	4398.0	NOUN	0.0	[35, 90, 13, 50, 40, 30]	O
306	.	O	13.0	PUNCT	8.0	[4]	O
306	.	O	13.0	PUNCT	8.0	[4]	O
306	.	O	13.0	PUNCT	8.0	[4]	O
306	😂	O	14801.0	SYM	10.0	[92]	O
307	Why	O	846.0	ADV	5.0	[86, 31, 79]	O
307	is	O	52.0	AUX	2.0	[32, 69]	O
307	this	O	204.0	PRON	1.0	[67, 31, 32, 69]	O
307	Tendring	O	14801.0	VERB	14.0	[73, 49, 40, 30, 90, 32, 40, 35]	O
307	man	O	1666.0	NOUN	0.0	[72, 26, 40]	O
308	Looks	O	2391.0	VERB	14.0	[47, 13, 13, 2, 69]	O
308	Like	O	3916.0	INTJ	13.0	[47, 32, 2, 49]	O
308	Demar	B	14801.0	PROPN	9.0	[77, 49, 72, 26, 90]	B
308	de	I	2145.0	PROPN	9.0	[30, 49]	O
308	FROZEN	I	14801.0	PROPN	9.0	[8, 59, 6, 44, 28, 19]	B
308	is	O	52.0	AUX	2.0	[32, 69]	O
308	in	O	91.0	ADP	4.0	[32, 40]	O
308	playoff	O	14801.0	NOUN	0.0	[9, 43, 26, 79, 13, 41, 41]	O
308	form	O	706.0	NOUN	0.0	[41, 13, 90, 72]	O
308	.	O	13.0	PUNCT	8.0	[4]	O
308	And	O	975.0	CCONJ	16.0	[21, 40, 30]	O
308	yall	O	2470.0	AUX	2.0	[79, 26, 43, 43]	O
308	said	O	564.0	VERB	14.0	[69, 26, 32, 30]	O
308	this	O	204.0	PRON	1.0	[67, 31, 32, 69]	O
308	guy	O	693.0	NOUN	0.0	[35, 50, 79]	O
308	is	O	52.0	AUX	2.0	[32, 69]	O
308	better	O	3196.0	ADJ	11.0	[22, 49, 67, 67, 49, 90]	O
308	than	O	724.0	ADP	4.0	[67, 31, 26, 40]	O
308	butler	B	14801.0	NOUN	0.0	[22, 50, 67, 43, 49, 90]	O
308	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
308	klay	B	14801.0	AUX	2.0	[2, 43, 26, 79]	O
308	LOL	O	1655.0	INTJ	13.0	[47, 6, 47]	O
309	Did	O	644.0	AUX	2.0	[77, 32, 30]	O
309	anybody	O	3062.0	PRON	1.0	[26, 40, 79, 22, 13, 30, 79]	O
309	else	O	255.0	ADJ	11.0	[49, 43, 69, 49]	O
309	hear	O	3088.0	VERB	14.0	[31, 49, 26, 90]	O
309	Hamilton	B	14801.0	PROPN	9.0	[54, 26, 72, 32, 43, 67, 13, 40]	B
309	playing	O	2638.0	VERB	14.0	[9, 43, 26, 79, 32, 40, 35]	O
309	in	O	91.0	ADP	4.0	[32, 40]	O
309	the	O	3.0	DET	3.0	[67, 31, 49]	O
309	car	O	2250.0	NOUN	0.0	[0, 26, 90]	O
309	at	O	55.0	ADP	4.0	[26, 67]	O
309	the	O	3.0	DET	3.0	[67, 31, 49]	O
309	beginning	O	4230.0	VERB	14.0	[22, 49, 35, 32, 40, 40, 32, 40, 35]	O
309	lol	O	69.0	INTJ	13.0	[43, 13, 43]	O
310	Marcelo	B	14801.0	PROPN	9.0	[88, 26, 90, 0, 49, 43, 13]	B
310	is	O	52.0	AUX	2.0	[32, 69]	O
310	the	O	3.0	DET	3.0	[67, 31, 49]	O
310	star	O	1252.0	NOUN	0.0	[69, 67, 26, 90]	O
310	of	O	45.0	ADP	4.0	[13, 41]	O
310	real	B	1576.0	ADJ	11.0	[90, 49, 26, 43]	O
310	madrid	I	14801.0	AUX	2.0	[72, 26, 30, 90, 32, 30]	O
310	not	O	556.0	PART	15.0	[40, 13, 67]	O
310	ronaldo	B	14801.0	NOUN	0.0	[90, 13, 40, 26, 43, 30, 13]	O
310	.	O	13.0	PUNCT	8.0	[4]	O
310	Marcelo	B	14801.0	PROPN	9.0	[88, 26, 90, 0, 49, 43, 13]	B
310	defend	O	14801.0	NOUN	0.0	[30, 49, 41, 49, 40, 30]	O
310	attack	O	5743.0	NOUN	0.0	[26, 67, 67, 26, 0, 2]	O
310	create	O	14801.0	VERB	14.0	[0, 90, 49, 26, 67, 49]	O
310	beautiful	O	3104.0	ADJ	11.0	[22, 49, 26, 50, 67, 32, 41, 50, 43]	O
310	chances	O	3796.0	NOUN	0.0	[0, 31, 26, 40, 0, 49, 69]	O
311	Tiny	B	14801.0	PROPN	9.0	[73, 32, 40, 79]	B
311	desk	I	12437.0	NOUN	0.0	[30, 49, 69, 2]	O
311	NEEDS	O	14801.0	ADV	5.0	[19, 28, 28, 77, 25]	O
311	to	O	35.0	ADP	4.0	[67, 13]	O
311	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
311	Birdtalker	B	14801.0	PROPN	9.0	[68, 32, 90, 30, 67, 26, 43, 2, 49, 90]	B
311	on	O	137.0	ADP	4.0	[13, 40]	O
311	!	O	81.0	PUNCT	8.0	[65]	O
311	!	O	81.0	PUNCT	8.0	[65]	O
311	!	O	81.0	PUNCT	8.0	[65]	O
312	Good	O	921.0	ADJ	11.0	[12, 13, 13, 30]	O
312	job	O	387.0	NOUN	0.0	[23, 13, 22]	O
312	TTG	B	14801.0	PROPN	9.0	[73, 73, 12]	B
312	.	O	13.0	PUNCT	8.0	[4]	O
312	.	O	13.0	PUNCT	8.0	[4]	O
312	.	O	13.0	PUNCT	8.0	[4]	O
312	.	O	13.0	PUNCT	8.0	[4]	O
312	turning	O	2181.0	VERB	14.0	[67, 50, 90, 40, 32, 40, 35]	O
312	a	O	74.0	DET	3.0	[26]	O
312	good	O	75.0	ADJ	11.0	[35, 13, 13, 30]	O
312	Teen	B	14801.0	PROPN	9.0	[73, 49, 49, 40]	B
312	Titans	I	14801.0	X	6.0	[73, 32, 67, 26, 40, 69]	I
312	episode	O	1017.0	NOUN	0.0	[49, 9, 32, 69, 13, 30, 49]	O
312	.	O	13.0	PUNCT	8.0	[4]	O
312	And	O	975.0	CCONJ	16.0	[21, 40, 30]	O
312	making	O	1330.0	NOUN	0.0	[72, 26, 2, 32, 40, 35]	O
312	it	O	70.0	PRON	1.0	[32, 67]	O
312	total	O	2092.0	ADJ	11.0	[67, 13, 67, 26, 43]	O
312	crap	O	3143.0	NOUN	0.0	[0, 90, 26, 9]	O
312	.	O	13.0	PUNCT	8.0	[4]	O
312	.	O	13.0	PUNCT	8.0	[4]	O
312	.	O	13.0	PUNCT	8.0	[4]	O
313	I	O	7.0	PRON	1.0	[36]	O
313	would	O	1374.0	AUX	2.0	[24, 13, 50, 43, 30]	O
313	totally	O	410.0	ADV	5.0	[67, 13, 67, 26, 43, 43, 79]	O
313	ride	O	8089.0	NOUN	0.0	[90, 32, 30, 49]	O
313	every	O	160.0	DET	3.0	[49, 33, 49, 90, 79]	O
313	one	O	619.0	NUM	7.0	[13, 40, 49]	O
313	of	O	45.0	ADP	4.0	[13, 41]	O
313	them	O	1528.0	PRON	1.0	[67, 31, 49, 72]	O
313	!	O	81.0	PUNCT	8.0	[65]	O
